h3_start,hour,trip_count
892a1077517ffff,18,106
892a1077517ffff,19,80
892a1077517ffff,20,62
892a1077517ffff,21,63
892a1077517ffff,22,26
892a1077517ffff,23,23
892a107751bffff,0,55
892a107751bffff,1,37
892a107751bffff,2,5
892a107751bffff,3,6
892a107751bffff,4,4
892a107751bffff,5,83
892a107751bffff,6,231
892a107751bffff,7,389
892a107751bffff,8,497
892a107751bffff,9,465
892a107751bffff,10,429
892a107751bffff,11,446
892a107751bffff,12,446
892a107751bffff,13,573
892a107751bffff,14,645
892a107751bffff,15,718
892a107751bffff,16,706
892a107751bffff,17,776
892a107751bffff,18,762
892a107751bffff,19,591
892a107751bffff,20,431
892a107751bffff,21,282
892a107751bffff,22,211
892a107751bffff,23,152
892a1077527ffff,0,23
892a1077527ffff,1,10
892a1077527ffff,2,2
892a1077527ffff,3,2
892a1077527ffff,4,2
892a1077527ffff,5,4
892a1077527ffff,6,6
892a1077527ffff,7,46
892a1077527ffff,8,47
892a1077527ffff,9,53
892a1077527ffff,10,46
892a1077527ffff,11,45
892a1077527ffff,12,70
892a1077527ffff,13,63
892a1077527ffff,14,78
892a1077527ffff,15,82
892a1077527ffff,16,61
892a1077527ffff,17,74
892a1077527ffff,18,90
892a1077527ffff,19,68
892a1077527ffff,20,58
892a1077527ffff,21,39
892a1077527ffff,22,33
892a1077527ffff,23,20
892a107752bffff,0,3
892a107752bffff,1,3
892a107752bffff,2,1
892a107752bffff,3,4
892a107752bffff,4,1
892a107752bffff,5,1
892a107752bffff,6,7
892a107752bffff,7,8
892a107752bffff,8,20
892a107752bffff,9,16
892a107752bffff,10,18
892a107752bffff,11,23
892a107752bffff,12,19
892a107752bffff,13,31
892a107752bffff,14,35
892a107752bffff,15,30
892a107752bffff,16,24
892a107752bffff,17,29
892a107752bffff,18,39
892a107752bffff,19,33
892a107752bffff,20,17
892a107752bffff,21,10
892a107752bffff,22,7
892a107752bffff,23,9
892a107752fffff,0,17
892a107752fffff,1,4
892a107752fffff,2,10
892a107752fffff,3,2
892a107752fffff,4,4
892a107752fffff,5,1
892a107752fffff,6,14
892a107752fffff,7,27
892a107752fffff,8,73
892a107752fffff,9,67
892a107752fffff,10,74
892a107752fffff,11,68
892a107752fffff,12,64
892a107752fffff,13,70
892a107752fffff,14,68
892a107752fffff,15,63
892a107752fffff,16,102
892a107752fffff,17,81
892a107752fffff,18,100
892a107752fffff,19,75
892a107752fffff,20,55
892a107752fffff,21,50
892a107752fffff,22,28
892a107752fffff,23,23
892a1077533ffff,0,17
892a1077533ffff,1,12
892a1077533ffff,2,6
892a1077533ffff,3,1
892a1077533ffff,4,6
892a1077533ffff,5,6
892a1077533ffff,6,22
892a1077533ffff,7,68
892a1077533ffff,8,102
892a1077533ffff,9,59
892a1077533ffff,10,69
892a1077533ffff,11,65
892a1077533ffff,12,84
892a1077533ffff,13,68
892a1077533ffff,14,81
892a1077533ffff,15,80
892a1077533ffff,16,67
892a1077533ffff,17,89
892a1077533ffff,18,119
892a1077533ffff,19,90
892a1077533ffff,20,69
892a1077533ffff,21,32
892a1077533ffff,22,45
892a1077533ffff,23,32
892a1077537ffff,0,26
892a1077537ffff,1,6
892a1077537ffff,2,4
892a1077537ffff,3,4
892a1077537ffff,4,17
892a1077537ffff,5,23
892a1077537ffff,6,35
892a1077537ffff,7,65
892a1077537ffff,8,92
892a1077537ffff,9,101
892a1077537ffff,10,101
892a1077537ffff,11,115
892a1077537ffff,12,134
892a1077537ffff,13,112
892a1077537ffff,14,104
892a1077537ffff,15,117
892a1077537ffff,16,92
892a1077537ffff,17,145
892a1077537ffff,18,113
892a1077537ffff,19,130
892a1077537ffff,20,77
892a1077537ffff,21,54
892a1077537ffff,22,37
892a1077537ffff,23,32
892a107753bffff,0,9
892a107753bffff,1,4
892a107753bffff,2,1
892a107753bffff,3,1
892a107753bffff,5,1
892a107753bffff,6,27
892a107753bffff,7,17
892a107753bffff,8,54
892a107753bffff,9,47
892a107753bffff,10,50
892a107753bffff,11,27
892a107753bffff,12,45
892a107753bffff,13,50
892a107753bffff,14,70
892a107753bffff,15,54
892a107753bffff,16,45
892a107753bffff,17,65
892a107753bffff,18,59
892a107753bffff,19,57
892a107753bffff,20,33
892a107753bffff,21,28
892a107753bffff,22,22
892a107753bffff,23,18
892a1077543ffff,0,6
892a1077543ffff,1,6
892a1077543ffff,2,3
892a1077543ffff,3,2
892a1077543ffff,4,1
892a1077543ffff,5,2
892a1077543ffff,6,14
892a1077543ffff,7,59
892a1077543ffff,8,125
892a1077543ffff,9,79
892a1077543ffff,10,32
892a1077543ffff,11,37
892a1077543ffff,12,64
892a1077543ffff,13,63
892a1077543ffff,14,75
892a1077543ffff,15,38
892a1077543ffff,16,53
892a1077543ffff,17,94
892a1077543ffff,18,51
892a1077543ffff,19,51
892a1077543ffff,20,21
892a1077543ffff,21,20
892a1077543ffff,22,18
892a1077543ffff,23,13
892a1077547ffff,0,39
892a1077547ffff,1,17
892a1077547ffff,2,9
892a1077547ffff,3,3
892a1077547ffff,4,6
892a1077547ffff,5,8
892a1077547ffff,6,45
892a1077547ffff,7,149
892a1077547ffff,8,175
892a1077547ffff,9,176
892a1077547ffff,10,133
892a1077547ffff,11,170
892a1077547ffff,12,187
892a1077547ffff,13,184
892a1077547ffff,14,215
892a1077547ffff,15,274
892a1077547ffff,16,293
892a1077547ffff,17,267
892a1077547ffff,18,251
892a1077547ffff,19,157
892a1077547ffff,20,116
892a1077547ffff,21,77
892a1077547ffff,22,52
892a1077547ffff,23,50
892a1077553ffff,0,62
892a1077553ffff,1,38
892a1077553ffff,2,15
892a1077553ffff,3,8
892a1077553ffff,4,9
892a1077553ffff,5,20
892a1077553ffff,6,93
892a1077553ffff,7,269
892a1077553ffff,8,341
892a1077553ffff,9,232
892a1077553ffff,10,154
892a1077553ffff,11,185
892a1077553ffff,12,186
892a1077553ffff,13,202
892a1077553ffff,14,223
892a1077553ffff,15,214
892a1077553ffff,16,307
892a1077553ffff,17,369
892a1077553ffff,18,360
892a1077553ffff,19,259
892a1077553ffff,20,162
892a1077553ffff,21,135
892a1077553ffff,22,94
892a1077553ffff,23,44
892a1077557ffff,0,57
892a1077557ffff,1,22
892a1077557ffff,2,7
892a1077557ffff,3,5
892a1077557ffff,4,10
892a1077557ffff,5,7
892a1077557ffff,6,41
892a1077557ffff,7,102
892a1077557ffff,8,179
892a1077557ffff,9,161
892a1077557ffff,10,120
892a1077557ffff,11,113
892a1077557ffff,12,157
892a1077557ffff,13,161
892a1077557ffff,14,186
892a1077557ffff,15,182
892a1077557ffff,16,193
892a1077557ffff,17,234
892a1077557ffff,18,243
892a1077557ffff,19,185
892a1077557ffff,20,177
892a1077557ffff,21,125
892a1077557ffff,22,93
892a1077557ffff,23,67
892a1077563ffff,0,10
892a1077563ffff,1,2
892a1077563ffff,2,2
892a1077563ffff,3,1
892a1077563ffff,5,2
892a1077563ffff,6,10
892a1077563ffff,7,31
892a1077563ffff,8,52
892a1077563ffff,9,44
892a1077563ffff,10,49
892a1077563ffff,11,36
892a1077563ffff,12,66
892a1077563ffff,13,52
892a1077563ffff,14,59
892a1077563ffff,15,73
892a1077563ffff,16,86
892a1077563ffff,17,78
892a1077563ffff,18,89
892a1077563ffff,19,43
892a1077563ffff,20,53
892a1077563ffff,21,18
892a1077563ffff,22,18
892a1077563ffff,23,12
892a107756bffff,0,22
892a107756bffff,1,17
892a107756bffff,2,4
892a107756bffff,3,5
892a107756bffff,4,4
892a107756bffff,5,6
892a107756bffff,6,31
892a107756bffff,7,73
892a107756bffff,8,110
892a107756bffff,9,51
892a107756bffff,10,75
892a107756bffff,11,70
892a107756bffff,12,70
892a107756bffff,13,88
892a107756bffff,14,101
892a107756bffff,15,105
892a107756bffff,16,95
892a107756bffff,17,142
892a107756bffff,18,191
892a107756bffff,19,98
892a107756bffff,20,82
892a107756bffff,21,46
892a107756bffff,22,35
892a107756bffff,23,28
892a107756fffff,0,51
892a107756fffff,1,25
892a107756fffff,2,29
892a107756fffff,3,7
892a107756fffff,4,12
892a107756fffff,5,12
892a107756fffff,6,14
892a107756fffff,7,54
892a107756fffff,8,85
892a107756fffff,9,111
892a107756fffff,10,182
892a107756fffff,11,121
892a107756fffff,12,117
892a107756fffff,13,156
892a107756fffff,14,191
892a107756fffff,15,189
892a107756fffff,16,170
892a107756fffff,17,319
892a107756fffff,18,290
892a107756fffff,19,143
892a107756fffff,20,104
892a107756fffff,21,91
892a107756fffff,22,94
892a107756fffff,23,72
892a1077573ffff,0,26
892a1077573ffff,1,18
892a1077573ffff,2,8
892a1077573ffff,3,1
892a1077573ffff,4,3
892a1077573ffff,5,15
892a1077573ffff,6,36
892a1077573ffff,7,50
892a1077573ffff,8,114
892a1077573ffff,9,91
892a1077573ffff,10,115
892a1077573ffff,11,83
892a1077573ffff,12,135
892a1077573ffff,13,111
892a1077573ffff,14,114
892a1077573ffff,15,126
892a1077573ffff,16,118
892a1077573ffff,17,118
892a1077573ffff,18,117
892a1077573ffff,19,79
892a1077573ffff,20,56
892a1077573ffff,21,54
892a1077573ffff,22,34
892a1077573ffff,23,48
892a1077577ffff,0,16
892a1077577ffff,1,16
892a1077577ffff,2,6
892a1077577ffff,3,3
892a1077577ffff,4,2
892a1077577ffff,5,20
892a1077577ffff,6,40
892a1077577ffff,7,85
892a1077577ffff,8,199
892a1077577ffff,9,156
892a1077577ffff,10,106
892a1077577ffff,11,141
892a1077577ffff,12,148
892a1077577ffff,13,146
892a1077577ffff,14,180
892a1077577ffff,15,169
892a1077577ffff,16,197
892a1077577ffff,17,244
892a1077577ffff,18,182
892a1077577ffff,19,137
892a1077577ffff,20,111
892a1077577ffff,21,81
892a1077577ffff,22,94
892a1077577ffff,23,40
892a107757bffff,0,32
892a107757bffff,1,14
892a107757bffff,2,8
892a107757bffff,3,4
892a107757bffff,4,2
892a107757bffff,5,7
892a107757bffff,6,38
892a107757bffff,7,185
892a107757bffff,8,229
892a107757bffff,9,186
892a107757bffff,10,172
892a107757bffff,11,219
892a107757bffff,12,208
892a107757bffff,13,190
892a107757bffff,14,260
892a107757bffff,15,276
892a107757bffff,16,309
892a107757bffff,17,226
892a107757bffff,18,291
892a107757bffff,19,179
892a107757bffff,20,122
892a107757bffff,21,82
892a107757bffff,22,54
892a107757bffff,23,35
892a1077583ffff,0,99
892a1077583ffff,1,63
892a1077583ffff,2,39
892a1077583ffff,3,25
892a1077583ffff,4,20
892a1077583ffff,5,31
892a1077583ffff,6,82
892a1077583ffff,7,206
892a1077583ffff,8,373
892a1077583ffff,9,349
892a1077583ffff,10,384
892a1077583ffff,11,360
892a1077583ffff,12,474
892a1077583ffff,13,437
892a1077583ffff,14,509
892a1077583ffff,15,545
892a1077583ffff,16,545
892a1077583ffff,17,602
892a1077583ffff,18,640
892a1077583ffff,19,537
892a1077583ffff,20,343
892a1077583ffff,21,250
892a1077583ffff,22,207
892a1077583ffff,23,134
892a107758fffff,0,11
892a107758fffff,1,9
892a107758fffff,2,7
892a107758fffff,3,5
892a107758fffff,4,16
892a107758fffff,5,19
892a107758fffff,6,38
892a107758fffff,7,51
892a107758fffff,8,92
892a107758fffff,9,71
892a107758fffff,10,54
892a107758fffff,11,67
892a107758fffff,12,67
892a107758fffff,13,57
892a107758fffff,14,69
892a107758fffff,15,53
892a107758fffff,16,60
892a107758fffff,17,82
892a107758fffff,18,85
892a107758fffff,19,81
892a107758fffff,20,63
892a107758fffff,21,34
892a107758fffff,22,34
892a107758fffff,23,9
892a1077593ffff,0,57
892a1077593ffff,1,36
892a1077593ffff,2,19
892a1077593ffff,3,13
892a1077593ffff,4,11
892a1077593ffff,5,58
892a1077593ffff,6,154
892a1077593ffff,7,222
892a1077593ffff,8,354
892a1077593ffff,9,246
892a1077593ffff,10,211
892a1077593ffff,11,214
892a1077593ffff,12,203
892a1077593ffff,13,221
892a1077593ffff,14,217
892a1077593ffff,15,256
892a1077593ffff,16,246
892a1077593ffff,17,320
892a1077593ffff,18,344
892a1077593ffff,19,268
892a1077593ffff,20,152
892a1077593ffff,21,109
892a1077593ffff,22,98
892a1077593ffff,23,73
892a1077597ffff,0,36
892a1077597ffff,1,18
892a1077597ffff,2,10
892a1077597ffff,3,22
892a1077597ffff,4,5
892a1077597ffff,5,26
892a1077597ffff,6,45
892a1077597ffff,7,183
892a1077597ffff,8,177
892a1077597ffff,9,174
892a1077597ffff,10,180
892a1077597ffff,11,165
892a1077597ffff,12,180
892a1077597ffff,13,166
892a1077597ffff,14,183
892a1077597ffff,15,188
892a1077597ffff,16,206
892a1077597ffff,17,266
892a1077597ffff,18,239
892a1077597ffff,19,226
892a1077597ffff,20,133
892a1077597ffff,21,78
892a1077597ffff,22,62
892a1077597ffff,23,40
892a10775a3ffff,0,4
892a10775a3ffff,1,3
892a10775a3ffff,2,2
892a10775a3ffff,4,13
892a10775a3ffff,5,10
892a10775a3ffff,6,23
892a10775a3ffff,7,52
892a10775a3ffff,8,74
892a10775a3ffff,9,38
892a10775a3ffff,10,38
892a10775a3ffff,11,20
892a10775a3ffff,12,40
892a10775a3ffff,13,48
892a10775a3ffff,14,59
892a10775a3ffff,15,55
892a10775a3ffff,16,38
892a10775a3ffff,17,45
892a10775a3ffff,18,49
892a10775a3ffff,19,47
892a10775a3ffff,20,28
892a10775a3ffff,21,16
892a10775a3ffff,22,24
892a10775a3ffff,23,24
892a10775a7ffff,0,6
892a10775a7ffff,1,6
892a10775a7ffff,2,5
892a10775a7ffff,3,2
892a10775a7ffff,4,4
892a10775a7ffff,5,2
892a10775a7ffff,6,16
892a10775a7ffff,7,21
892a10775a7ffff,8,69
892a10775a7ffff,9,21
892a10775a7ffff,10,34
892a10775a7ffff,11,21
892a10775a7ffff,12,35
892a10775a7ffff,13,42
892a10775a7ffff,14,42
892a10775a7ffff,15,37
892a10775a7ffff,16,29
892a10775a7ffff,17,39
892a10775a7ffff,18,36
892a10775a7ffff,19,31
892a10775a7ffff,20,20
892a10775a7ffff,21,13
892a10775a7ffff,22,25
892a10775a7ffff,23,10
892a10775afffff,0,15
892a10775afffff,1,10
892a10775afffff,2,3
892a10775afffff,3,4
892a10775afffff,4,6
892a10775afffff,5,7
892a10775afffff,6,20
892a10775afffff,7,87
892a10775afffff,8,128
892a10775afffff,9,62
892a10775afffff,10,71
892a10775afffff,11,63
892a10775afffff,12,75
892a10775afffff,13,90
892a10775afffff,14,94
892a10775afffff,15,80
892a10775afffff,16,65
892a10775afffff,17,84
892a10775afffff,18,62
892a10775afffff,19,90
892a10775afffff,20,48
892a10775afffff,21,53
892a10775afffff,22,77
892a10775afffff,23,36
892a10775b3ffff,0,1
892a10775b3ffff,1,1
892a10775b3ffff,2,2
892a10775b3ffff,5,2
892a10775b3ffff,7,10
892a10775b3ffff,8,19
892a10775b3ffff,9,17
892a10775b3ffff,10,9
892a10775b3ffff,11,13
892a10775b3ffff,12,12
892a10775b3ffff,13,14
892a10775b3ffff,14,15
892a10775b3ffff,15,18
892a10775b3ffff,16,8
892a10775b3ffff,17,10
892a10775b3ffff,18,25
892a10775b3ffff,19,14
892a10775b3ffff,20,13
892a10775b3ffff,21,4
892a10775b3ffff,22,1
892a10775b3ffff,23,5
892a10775b7ffff,0,12
892a10775b7ffff,1,2
892a10775b7ffff,2,9
892a10775b7ffff,3,5
892a10775b7ffff,4,1
892a10775b7ffff,5,14
892a10775b7ffff,6,31
892a10775b7ffff,7,79
892a10775b7ffff,8,67
892a10775b7ffff,9,62
892a10775b7ffff,10,70
892a10775b7ffff,11,58
892a10775b7ffff,12,54
892a10775b7ffff,13,59
892a10775b7ffff,14,60
892a10775b7ffff,15,84
892a10775b7ffff,16,57
892a10775b7ffff,17,82
892a10775b7ffff,18,68
892a10775b7ffff,19,55
892a10775b7ffff,20,47
892a10775b7ffff,21,30
892a10775b7ffff,22,49
892a10775b7ffff,23,22
892a10775bbffff,0,13
892a10775bbffff,1,13
892a10775bbffff,2,12
892a10775bbffff,3,5
892a10775bbffff,4,43
892a10775bbffff,5,15
892a10775bbffff,6,23
892a10775bbffff,7,73
892a10775bbffff,8,89
892a10775bbffff,9,108
892a10775bbffff,10,100
892a10775bbffff,11,87
892a10775bbffff,12,100
892a10775bbffff,13,113
892a10775bbffff,14,113
892a10775bbffff,15,119
892a10775bbffff,16,121
892a10775bbffff,17,173
892a10775bbffff,18,147
892a10775bbffff,19,116
892a10775bbffff,20,69
892a10775bbffff,21,54
892a10775bbffff,22,46
892a10775bbffff,23,43
892a10775cbffff,0,52
892a10775cbffff,1,14
892a10775cbffff,2,11
892a10775cbffff,3,5
892a10775cbffff,4,16
892a10775cbffff,5,19
892a10775cbffff,6,77
892a10775cbffff,7,209
892a10775cbffff,8,299
892a10775cbffff,9,243
892a10775cbffff,10,183
892a10775cbffff,11,211
892a10775cbffff,12,187
892a10775cbffff,13,233
892a10775cbffff,14,240
892a10775cbffff,15,262
892a10775cbffff,16,284
892a10775cbffff,17,309
892a10775cbffff,18,289
892a10775cbffff,19,251
892a10775cbffff,20,183
892a10775cbffff,21,129
892a10775cbffff,22,97
892a10775cbffff,23,77
892a10775cfffff,0,23
892a10775cfffff,1,11
892a10775cfffff,2,4
892a10775cfffff,3,5
892a10775cfffff,4,5
892a10775cfffff,5,31
892a10775cfffff,6,104
892a10775cfffff,7,146
892a10775cfffff,8,237
892a10775cfffff,9,207
892a10775cfffff,10,140
892a10775cfffff,11,182
892a10775cfffff,12,188
892a10775cfffff,13,198
892a10775cfffff,14,211
892a10775cfffff,15,231
892a10775cfffff,16,239
892a10775cfffff,17,302
892a10775cfffff,18,279
892a10775cfffff,19,203
892a10775cfffff,20,160
892a10775cfffff,21,96
892a10775cfffff,22,93
892a10775cfffff,23,49
892a1077627ffff,0,9
892a1077627ffff,1,8
892a1077627ffff,2,7
892a1077627ffff,3,4
892a1077627ffff,4,4
892a1077627ffff,5,3
892a1077627ffff,6,5
892a1077627ffff,7,6
892a1077627ffff,8,30
892a1077627ffff,9,55
892a1077627ffff,10,70
892a1077627ffff,11,94
892a1077627ffff,12,122
892a1077627ffff,13,153
892a1077627ffff,14,205
892a1077627ffff,15,260
892a1077627ffff,16,293
892a1077627ffff,17,420
892a1077627ffff,18,315
892a1077627ffff,19,181
892a1077627ffff,20,108
892a1077627ffff,21,47
892a1077627ffff,22,22
892a1077627ffff,23,12
892a1077637ffff,0,3
892a1077637ffff,1,1
892a1077637ffff,2,1
892a1077637ffff,3,1
892a1077637ffff,4,2
892a1077637ffff,6,2
892a1077637ffff,8,3
892a1077637ffff,9,5
892a1077637ffff,10,10
892a1077637ffff,11,25
892a1077637ffff,12,29
892a1077637ffff,13,29
892a1077637ffff,14,32
892a1077637ffff,15,36
892a1077637ffff,16,71
892a1077637ffff,17,93
892a1077637ffff,18,58
892a1077637ffff,19,36
892a1077637ffff,20,18
892a1077637ffff,21,6
892a1077637ffff,22,3
892a1077637ffff,23,6
892a1077683ffff,0,11
892a1077683ffff,1,8
892a1077683ffff,2,4
892a1077683ffff,3,3
892a1077683ffff,4,8
892a1077683ffff,5,10
892a1077683ffff,6,17
892a1077683ffff,7,39
892a1077683ffff,8,37
892a1077683ffff,9,39
892a1077683ffff,10,120
892a1077683ffff,11,49
892a1077683ffff,12,69
892a1077683ffff,13,82
892a1077683ffff,14,82
892a1077683ffff,15,96
892a1077683ffff,16,120
892a1077683ffff,17,142
892a1077683ffff,18,110
892a1077683ffff,19,114
892a1077683ffff,20,96
892a1077683ffff,21,41
892a1077683ffff,22,28
892a1077683ffff,23,9
892a107768bffff,0,16
892a107768bffff,1,9
892a107768bffff,2,5
892a107768bffff,3,4
892a107768bffff,4,4
892a107768bffff,5,4
892a107768bffff,6,15
892a107768bffff,7,112
892a107768bffff,8,130
892a107768bffff,9,108
892a107768bffff,10,81
892a107768bffff,11,165
892a107768bffff,12,197
892a107768bffff,13,233
892a107768bffff,14,236
892a107768bffff,15,586
892a107768bffff,16,493
892a107768bffff,17,437
892a107768bffff,18,367
892a107768bffff,19,176
892a107768bffff,20,210
892a107768bffff,21,132
892a107768bffff,22,68
892a107768bffff,23,38
892a1077693ffff,0,9
892a1077693ffff,1,3
892a1077693ffff,2,1
892a1077693ffff,3,2
892a1077693ffff,5,8
892a1077693ffff,6,68
892a1077693ffff,7,39
892a1077693ffff,8,84
892a1077693ffff,9,134
892a1077693ffff,10,50
892a1077693ffff,11,42
892a1077693ffff,12,48
892a1077693ffff,13,49
892a1077693ffff,14,51
892a1077693ffff,15,72
892a1077693ffff,16,86
892a1077693ffff,17,77
892a1077693ffff,18,65
892a1077693ffff,19,69
892a1077693ffff,20,22
892a1077693ffff,21,15
892a1077693ffff,22,12
892a1077693ffff,23,8
892a1077697ffff,0,22
892a1077697ffff,1,4
892a1077697ffff,2,6
892a1077697ffff,3,2
892a1077697ffff,4,16
892a1077697ffff,5,27
892a1077697ffff,6,41
892a1077697ffff,7,57
892a1077697ffff,8,81
892a1077697ffff,9,178
892a1077697ffff,10,138
892a1077697ffff,11,119
892a1077697ffff,12,141
892a1077697ffff,13,148
892a1077697ffff,14,140
892a1077697ffff,15,173
892a1077697ffff,16,211
892a1077697ffff,17,259
892a1077697ffff,18,229
892a1077697ffff,19,158
892a1077697ffff,20,91
892a1077697ffff,21,63
892a1077697ffff,22,50
892a1077697ffff,23,35
892a107769bffff,0,13
892a107769bffff,1,2
892a107769bffff,2,13
892a107769bffff,3,9
892a107769bffff,4,1
892a107769bffff,5,21
892a107769bffff,6,29
892a107769bffff,7,86
892a107769bffff,8,157
892a107769bffff,9,66
892a107769bffff,10,70
892a107769bffff,11,71
892a107769bffff,12,72
892a107769bffff,13,76
892a107769bffff,14,90
892a107769bffff,15,95
892a107769bffff,16,108
892a107769bffff,17,112
892a107769bffff,18,118
892a107769bffff,19,63
892a107769bffff,20,49
892a107769bffff,21,38
892a107769bffff,22,34
892a107769bffff,23,15
892a10776d3ffff,0,59
892a10776d3ffff,1,26
892a10776d3ffff,2,13
892a10776d3ffff,3,6
892a10776d3ffff,4,4
892a10776d3ffff,5,8
892a10776d3ffff,6,42
892a10776d3ffff,7,154
892a10776d3ffff,8,237
892a10776d3ffff,9,157
892a10776d3ffff,10,125
892a10776d3ffff,11,139
892a10776d3ffff,12,165
892a10776d3ffff,13,223
892a10776d3ffff,14,290
892a10776d3ffff,15,402
892a10776d3ffff,16,533
892a10776d3ffff,17,545
892a10776d3ffff,18,495
892a10776d3ffff,19,393
